0,1,poisonous,odor,gill size,bruises,population,habitat,spore print color
5.3125443,-16.545937,0,almond,narrow,yes,several,woods,brown
-6.021889,-14.031593,0,almond,broad,yes,solitary,paths,brown
-10.070291,-8.134372,0,almond,broad,yes,numerous,meadows,brown
7.0683722,31.402624,0,none,broad,no,abundant,grasses,black
23.39321,-2.8163123,0,none,narrow,no,several,urban,brown
-23.893572,8.613171,0,almond,broad,yes,scattered,grasses,brown
-18.81124,4.484946,0,anise,broad,yes,solitary,grasses,brown
-14.359771,-10.128358,0,anise,broad,yes,scattered,grasses,brown
-15.750962,-6.1859756,0,anise,broad,yes,scattered,grasses,black
28.284166,-11.665321,0,anise,narrow,yes,several,woods,brown
-11.141467,-15.722636,0,almond,broad,yes,numerous,meadows,black
22.52459,-9.335256,0,almond,narrow,yes,several,woods,purple
-8.928121,-11.681109,0,anise,broad,yes,numerous,meadows,brown
-8.944775,-11.697598,0,anise,broad,yes,numerous,meadows,brown
-6.0220785,-14.031288,0,almond,broad,yes,solitary,paths,brown
-6.086764,-9.304549,0,anise,broad,yes,scattered,meadows,black
-6.0728884,-9.318778,0,anise,broad,yes,scattered,meadows,black
-6.0049844,-14.048495,0,almond,broad,yes,solitary,paths,black
-2.5303187,-6.1967645,0,anise,broad,yes,numerous,meadows,black
-2.5322242,-6.1946235,0,anise,broad,yes,numerous,meadows,black
-15.773839,-6.20762,0,anise,broad,yes,scattered,grasses,black
-19.794922,-1.3242621,0,anise,broad,yes,numerous,grasses,brown
-15.790988,-6.2250648,0,anise,broad,yes,scattered,grasses,black
-6.080232,-9.311195,0,anise,broad,yes,scattered,meadows,black
0.32832834,7.4225683,0,none,broad,yes,solitary,woods,brown
-12.32155,-5.6707006,0,anise,broad,yes,scattered,meadows,brown
-16.99014,8.60476,0,anise,broad,yes,numerous,grasses,black
-2.5423667,-6.184404,0,anise,broad,yes,numerous,meadows,black
28.284594,-11.664778,0,anise,narrow,yes,several,woods,brown
-8.930042,-11.682366,0,anise,broad,yes,numerous,meadows,brown
7.018064,31.392975,0,none,broad,no,abundant,grasses,black
-18.239567,-4.0746803,0,almond,broad,yes,numerous,grasses,brown
-6.086804,-9.304564,0,anise,broad,yes,scattered,meadows,black
-5.9906564,-14.062828,0,almond,broad,yes,solitary,paths,black
-6.050545,-14.002856,0,almond,broad,yes,solitary,paths,brown
-15.813627,-2.6799407,0,almond,broad,yes,scattered,meadows,brown
-14.386533,-10.100575,0,anise,broad,yes,scattered,grasses,brown
-5.124104,-18.712868,0,almond,broad,yes,scattered,grasses,black
-10.069559,-8.135229,0,almond,broad,yes,numerous,meadows,brown
19.226519,-12.9071455,0,none,narrow,no,several,urban,black
-18.659822,2.5305524,0,almond,broad,yes,solitary,grasses,brown
-11.156484,-15.737511,0,almond,broad,yes,numerous,meadows,black
-16.984179,8.610766,0,anise,broad,yes,numerous,grasses,black
-16.981583,8.613251,0,anise,broad,yes,numerous,grasses,black
-12.89232,-12.237981,0,almond,broad,yes,scattered,paths,brown
-16.992113,8.602713,0,anise,broad,yes,numerous,grasses,black
-11.151664,-15.732894,0,almond,broad,yes,numerous,meadows,black
22.524548,-9.335237,0,almond,narrow,yes,several,woods,purple
17.141556,-9.606582,0,none,narrow,no,solitary,urban,black
28.29586,-11.653288,0,anise,narrow,yes,several,woods,brown
17.142244,-9.607484,0,none,narrow,no,solitary,urban,black
13.62241,-6.479078,0,none,narrow,no,solitary,urban,brown
-18.212952,-4.1009183,0,almond,broad,yes,numerous,grasses,brown
5.3297033,-16.529228,0,almond,narrow,yes,several,woods,brown
-6.0837183,-9.307941,0,anise,broad,yes,scattered,meadows,black
-22.945805,5.485559,0,almond,broad,yes,scattered,meadows,black
-15.785133,-6.218838,0,anise,broad,yes,scattered,grasses,black
32.943718,-0.066066414,0,anise,narrow,yes,several,woods,purple
17.142021,-9.607446,0,none,narrow,no,solitary,urban,black
5.325397,-16.53291,0,almond,narrow,yes,several,woods,brown
-18.663694,2.5242596,0,almond,broad,yes,solitary,grasses,black
-12.312335,-5.6612873,0,anise,broad,yes,scattered,meadows,brown
13.622335,-6.4789915,0,none,narrow,no,solitary,urban,brown
-15.902055,-13.864776,0,anise,broad,yes,scattered,paths,black
-12.900209,-12.229607,0,almond,broad,yes,scattered,paths,black
22.517284,-9.327979,0,almond,narrow,yes,several,woods,purple
22.98263,-17.82122,1,pungent,narrow,yes,scattered,grasses,brown
4.1921616,-22.780119,1,pungent,narrow,yes,several,urban,brown
-15.888815,-13.851902,0,anise,broad,yes,scattered,paths,brown
-5.1238503,-18.713295,0,almond,broad,yes,scattered,grasses,black
-10.068905,-8.135801,0,almond,broad,yes,numerous,meadows,brown
-4.28881,26.612558,0,none,broad,no,abundant,grasses,brown
-23.872614,8.574641,0,almond,broad,yes,scattered,grasses,brown
-23.873676,8.569803,0,almond,broad,yes,scattered,grasses,brown
-2.5363307,-6.190385,0,anise,broad,yes,numerous,meadows,black
-18.223003,-4.091275,0,almond,broad,yes,numerous,grasses,brown
-21.91816,2.0395923,0,almond,broad,yes,numerous,grasses,black
-2.5204453,-6.2064314,0,anise,broad,yes,numerous,meadows,black
-22.959885,5.471218,0,almond,broad,yes,scattered,meadows,black
-23.877111,8.590133,0,almond,broad,yes,scattered,grasses,brown
8.247818,-16.405613,1,pungent,narrow,yes,several,grasses,brown
14.450193,25.673767,0,none,broad,no,scattered,grasses,brown
-4.1268387,26.852608,0,none,broad,no,abundant,grasses,brown
5.329806,-16.52857,0,almond,narrow,yes,several,woods,brown
23.3929,-2.8164463,0,none,narrow,no,several,urban,brown
13.620776,-6.4773693,0,none,narrow,no,solitary,urban,brown
-5.12135,-18.715675,0,almond,broad,yes,scattered,grasses,black
22.524761,-9.335424,0,almond,narrow,yes,several,woods,purple
23.392336,-2.816774,0,none,narrow,no,several,urban,brown
23.392963,-2.8163,0,none,narrow,no,several,urban,brown
-4.229414,26.970465,0,none,broad,no,abundant,grasses,brown
-5.936849,-14.116557,0,anise,broad,yes,solitary,paths,black
-21.944836,2.0124924,0,almond,broad,yes,numerous,grasses,black
-15.741444,-6.175418,0,anise,broad,yes,scattered,grasses,black
-18.200083,-4.1135554,0,almond,broad,yes,numerous,grasses,brown
-2.5329707,-6.193851,0,anise,broad,yes,numerous,meadows,black
-15.7653265,-6.19927,0,anise,broad,yes,scattered,grasses,black
-6.000321,-14.0530615,0,almond,broad,yes,solitary,paths,brown
15.024152,-16.38307,1,pungent,narrow,yes,scattered,urban,brown
17.142145,-9.606804,0,none,narrow,no,solitary,urban,black
-14.3596945,-10.128545,0,anise,broad,yes,scattered,grasses,brown
-12.892069,-12.238101,0,almond,broad,yes,scattered,paths,brown
-15.823072,-2.6702843,0,almond,broad,yes,scattered,meadows,brown
17.145538,-9.61148,0,none,narrow,no,solitary,urban,black
-6.065015,-13.988414,0,almond,broad,yes,solitary,paths,brown
-6.03476,-14.018736,0,almond,broad,yes,solitary,paths,brown
-5.1180205,-18.719086,0,almond,broad,yes,scattered,grasses,black
14.871628,-19.965668,1,pungent,narrow,yes,scattered,grasses,black
-5.941127,-14.112257,0,anise,broad,yes,solitary,paths,black
14.868816,-19.962486,1,pungent,narrow,yes,scattered,grasses,black
-6.7972074,18.041573,0,none,broad,no,scattered,grasses,black
-22.938845,5.4924707,0,almond,broad,yes,scattered,meadows,black
19.225817,-12.907822,0,none,narrow,no,several,urban,black
-12.322096,-5.671273,0,anise,broad,yes,scattered,meadows,brown
22.524319,-9.335024,0,almond,narrow,yes,several,woods,purple
-22.938848,5.4922857,0,almond,broad,yes,scattered,meadows,black
-6.8556967,17.962517,0,none,broad,no,scattered,grasses,black
22.973991,-17.832167,1,pungent,narrow,yes,scattered,grasses,brown
-5.1293573,-18.707684,0,almond,broad,yes,scattered,grasses,black
7.214645,31.575335,0,none,broad,no,abundant,grasses,black
-22.94587,5.485374,0,almond,broad,yes,scattered,meadows,black
-12.336715,-5.6872396,0,anise,broad,yes,scattered,meadows,brown
23.39208,-2.8172376,0,none,narrow,no,several,urban,brown
32.944016,-0.066099636,0,anise,narrow,yes,several,woods,purple
-10.071921,-8.132758,0,almond,broad,yes,numerous,meadows,brown
13.623134,-6.4798846,0,none,narrow,no,solitary,urban,brown
14.502395,25.612867,0,none,broad,no,scattered,grasses,brown
-15.890743,-13.853609,0,anise,broad,yes,scattered,paths,black
28.28136,-11.66827,0,anise,narrow,yes,several,woods,brown
-15.7642355,-6.198138,0,anise,broad,yes,scattered,grasses,black
-5.984189,-14.069328,0,almond,broad,yes,solitary,paths,black
11.34334,-20.467524,1,pungent,narrow,yes,several,urban,black
32.94402,-0.06611892,0,anise,narrow,yes,several,woods,purple
-16.98407,8.610824,0,anise,broad,yes,numerous,grasses,black
-10.061342,-8.143338,0,almond,broad,yes,numerous,meadows,brown
-23.892305,8.597373,0,almond,broad,yes,scattered,grasses,brown
22.524668,-9.335335,0,almond,narrow,yes,several,woods,purple
22.524277,-9.3349495,0,almond,narrow,yes,several,woods,purple
-6.946739,18.262606,0,none,broad,no,scattered,grasses,black
-15.812901,-2.680536,0,almond,broad,yes,scattered,meadows,brown
16.54826,-21.009727,1,pungent,narrow,yes,several,grasses,black
-18.22181,-4.0924087,0,almond,broad,yes,numerous,grasses,brown
-6.8774223,18.064241,0,none,broad,no,scattered,grasses,black
22.978329,-17.825598,1,pungent,narrow,yes,scattered,grasses,brown
-11.1495695,-15.730652,0,almond,broad,yes,numerous,meadows,black
-11.150385,-15.730962,0,almond,broad,yes,numerous,meadows,black
28.281654,-11.667869,0,anise,narrow,yes,several,woods,brown
-21.947683,2.0095174,0,almond,broad,yes,numerous,grasses,black
-16.982346,8.612555,0,anise,broad,yes,numerous,grasses,black
-18.659328,2.5316124,0,almond,broad,yes,solitary,grasses,brown
-14.361382,-10.126689,0,anise,broad,yes,scattered,grasses,brown
23.39275,-2.8168354,0,none,narrow,no,several,urban,brown
-14.364145,-10.124089,0,anise,broad,yes,scattered,grasses,brown
-18.811,4.484711,0,anise,broad,yes,solitary,grasses,brown
22.982622,-17.821516,1,pungent,narrow,yes,scattered,grasses,brown
-10.064329,-8.140405,0,almond,broad,yes,numerous,meadows,brown
-15.803464,-2.6883028,0,almond,broad,yes,scattered,meadows,brown
-16.994303,8.60041,0,anise,broad,yes,numerous,grasses,black
-18.666296,2.5205421,0,almond,broad,yes,solitary,grasses,brown
-5.121492,-18.7155,0,almond,broad,yes,scattered,grasses,black
-15.797012,-2.6968195,0,almond,broad,yes,scattered,meadows,brown
19.224472,-12.909152,0,none,narrow,no,several,urban,black
17.142624,-9.607671,0,none,narrow,no,solitary,urban,black
19.235432,-12.898254,0,none,narrow,no,several,urban,black
-11.161274,-15.743222,0,almond,broad,yes,numerous,meadows,black
6.37209,-19.587149,1,pungent,narrow,yes,scattered,urban,black
-6.8145394,17.975471,0,none,broad,no,scattered,grasses,black
-15.736955,-6.1707225,0,anise,broad,yes,scattered,grasses,black
22.97723,-17.82674,1,pungent,narrow,yes,scattered,grasses,brown
-11.14076,-15.721664,0,almond,broad,yes,numerous,meadows,black
11.366693,-20.444225,1,pungent,narrow,yes,several,urban,black
-2.5305831,-6.196082,0,anise,broad,yes,numerous,meadows,black
-6.0864286,-9.30513,0,anise,broad,yes,scattered,meadows,black
22.981985,-17.821903,1,pungent,narrow,yes,scattered,grasses,brown
6.346807,-19.575531,1,pungent,narrow,yes,scattered,urban,black
-4.462176,26.669468,0,none,broad,no,abundant,grasses,brown
-18.811552,4.4857073,0,anise,broad,yes,solitary,grasses,brown
-4.2057943,26.934042,0,none,broad,no,abundant,grasses,brown
-15.888363,-13.851311,0,anise,broad,yes,scattered,paths,brown
-6.1041036,-9.28716,0,anise,broad,yes,scattered,meadows,black
-21.937222,2.0199795,0,almond,broad,yes,numerous,grasses,black
14.458862,25.458939,0,none,broad,no,scattered,grasses,brown
-18.660795,2.528693,0,almond,broad,yes,solitary,grasses,black
-6.083129,-9.308454,0,anise,broad,yes,scattered,meadows,black
19.211603,-12.921497,0,none,narrow,no,several,urban,black
-4.238599,26.971281,0,none,broad,no,abundant,grasses,brown
14.653978,25.295086,0,none,broad,no,scattered,grasses,brown
7.079804,31.390076,0,none,broad,no,abundant,grasses,black
15.029489,-16.37754,1,pungent,narrow,yes,scattered,urban,brown
-15.773323,-6.2073026,0,anise,broad,yes,scattered,grasses,black
-15.753353,-6.187007,0,anise,broad,yes,scattered,grasses,black
7.1763825,31.483744,0,none,broad,no,abundant,grasses,black
-15.745369,-6.179167,0,anise,broad,yes,scattered,grasses,black
-10.074789,-8.129996,0,almond,broad,yes,numerous,meadows,brown
13.622673,-6.47926,0,none,narrow,no,solitary,urban,brown
-15.769123,-6.203184,0,anise,broad,yes,scattered,grasses,black
-19.79784,-1.3212416,0,anise,broad,yes,numerous,grasses,brown
32.944077,-0.066095926,0,anise,narrow,yes,several,woods,purple
-12.895552,-12.234144,0,almond,broad,yes,scattered,paths,black
17.14173,-9.606734,0,none,narrow,no,solitary,urban,black
-6.100635,-9.290758,0,anise,broad,yes,scattered,meadows,black
32.94405,-0.066110305,0,anise,narrow,yes,several,woods,purple
17.142443,-9.6078205,0,none,narrow,no,solitary,urban,black
-23.868713,8.578505,0,almond,broad,yes,scattered,grasses,brown
-21.950377,2.00689,0,almond,broad,yes,numerous,grasses,black
14.653835,25.516975,0,none,broad,no,scattered,grasses,brown
-11.129051,-15.710748,0,almond,broad,yes,numerous,meadows,black
0.07777242,-11.13409,0,none,broad,yes,several,woods,black
-15.7365465,-6.1702046,0,anise,broad,yes,scattered,grasses,black
-23.87628,8.592792,0,almond,broad,yes,scattered,grasses,brown
-15.814192,-2.679275,0,almond,broad,yes,scattered,meadows,brown
-5.121671,-18.715313,0,almond,broad,yes,scattered,grasses,black
-2.5360467,-6.190621,0,anise,broad,yes,numerous,meadows,black
-6.7674313,18.101656,0,none,broad,no,scattered,grasses,black
-22.938498,5.4928927,0,almond,broad,yes,scattered,meadows,black
-2.5393353,-6.18737,0,anise,broad,yes,numerous,meadows,black
-18.66034,2.5300736,0,almond,broad,yes,solitary,grasses,brown
-15.900235,-13.863029,0,anise,broad,yes,scattered,paths,black
-18.65939,2.530211,0,almond,broad,yes,solitary,grasses,black
-15.890245,-13.853176,0,anise,broad,yes,scattered,paths,black
32.94402,-0.06609436,0,anise,narrow,yes,several,woods,purple
-22.935198,5.496142,0,almond,broad,yes,scattered,meadows,black
-2.5375302,-6.189059,0,anise,broad,yes,numerous,meadows,black
-5.1211486,-18.71585,0,almond,broad,yes,scattered,grasses,black
32.944042,-0.06610013,0,anise,narrow,yes,several,woods,purple
-5.1269073,-18.710068,0,almond,broad,yes,scattered,grasses,black
-8.924685,-11.677596,0,anise,broad,yes,numerous,meadows,brown
-18.659098,2.530021,0,almond,broad,yes,solitary,grasses,black
14.868655,-19.962624,1,pungent,narrow,yes,scattered,grasses,black
11.347658,-20.463203,1,pungent,narrow,yes,several,urban,black
-14.395164,-10.091898,0,anise,broad,yes,scattered,grasses,brown
14.4552965,25.444073,0,none,broad,no,scattered,grasses,brown
-21.943523,2.013695,0,almond,broad,yes,numerous,grasses,black
-5.9470468,-14.106351,0,anise,broad,yes,solitary,paths,black
13.622289,-6.4788756,0,none,narrow,no,solitary,urban,brown
-5.104426,-18.732523,0,almond,broad,yes,scattered,grasses,black
-6.1043487,-9.286933,0,anise,broad,yes,scattered,meadows,black
14.886329,-19.980244,1,pungent,narrow,yes,scattered,grasses,black
22.979052,-17.824896,1,pungent,narrow,yes,scattered,grasses,brown
-14.374585,-10.113101,0,anise,broad,yes,scattered,grasses,brown
-10.071073,-8.133672,0,almond,broad,yes,numerous,meadows,brown
-23.877157,8.580832,0,almond,broad,yes,scattered,grasses,brown
-18.811172,4.48425,0,anise,broad,yes,solitary,grasses,brown
-6.072385,-13.980758,0,anise,broad,yes,solitary,paths,brown
-18.220734,-4.0933976,0,almond,broad,yes,numerous,grasses,brown
-5.114475,-18.722523,0,almond,broad,yes,scattered,grasses,black
23.392462,-2.8165462,0,none,narrow,no,several,urban,brown
7.264727,31.563475,0,none,broad,no,abundant,grasses,black
32.94396,-0.066098295,0,anise,narrow,yes,several,woods,purple
-15.888606,-13.851518,0,anise,broad,yes,scattered,paths,brown
17.142075,-9.607165,0,none,narrow,no,solitary,urban,black
23.39357,-2.8161786,0,none,narrow,no,several,urban,brown
-18.811916,4.4862175,0,anise,broad,yes,solitary,grasses,brown
-6.0628424,-13.989878,0,anise,broad,yes,solitary,paths,brown
-22.923244,5.508018,0,almond,broad,yes,scattered,meadows,black
28.284899,-11.664303,0,anise,narrow,yes,several,woods,brown
-10.079836,-8.124801,0,almond,broad,yes,numerous,meadows,brown
22.52459,-9.33533,0,almond,narrow,yes,several,woods,purple
-21.976318,1.9808532,0,almond,broad,yes,numerous,grasses,black
5.359806,-2.894267,0,none,broad,yes,several,woods,brown
-11.139468,-15.720651,0,almond,broad,yes,numerous,meadows,black
19.225534,-12.908117,0,none,narrow,no,several,urban,black
-15.807829,-2.685747,0,almond,broad,yes,scattered,meadows,brown
-2.5219004,-6.204761,0,anise,broad,yes,numerous,meadows,black
-5.140051,-18.696928,0,almond,broad,yes,scattered,grasses,black
-5.118727,-18.718239,0,almond,broad,yes,scattered,grasses,black
-15.777757,-6.2116513,0,anise,broad,yes,scattered,grasses,black
-12.89436,-12.235965,0,almond,broad,yes,scattered,paths,brown
-4.179531,26.558025,0,none,broad,no,abundant,grasses,brown
22.972801,-17.831352,1,pungent,narrow,yes,scattered,grasses,brown
-23.867056,8.568645,0,almond,broad,yes,scattered,grasses,brown
-15.80668,-2.6868067,0,almond,broad,yes,scattered,meadows,brown
16.55508,-21.002556,1,pungent,narrow,yes,several,grasses,black
4.191046,-22.78153,1,pungent,narrow,yes,several,urban,brown
-4.366639,26.9354,0,none,broad,no,abundant,grasses,brown
14.871329,-19.965443,1,pungent,narrow,yes,scattered,grasses,black
-4.0549083,26.782291,0,none,broad,no,abundant,grasses,brown
-15.902958,-13.865781,0,anise,broad,yes,scattered,paths,black
-2.5360773,-6.1906214,0,anise,broad,yes,numerous,meadows,black
-15.878747,-13.842092,0,anise,broad,yes,scattered,paths,brown
-5.9224257,-14.130887,0,anise,broad,yes,solitary,paths,black
-2.5130613,-6.215078,0,anise,broad,yes,numerous,meadows,black
17.139988,-9.604446,0,none,narrow,no,solitary,urban,black
-10.08141,-8.123165,0,almond,broad,yes,numerous,meadows,brown
-11.154863,-15.73692,0,almond,broad,yes,numerous,meadows,black
-12.904102,-12.224725,0,almond,broad,yes,scattered,paths,black
-4.1190147,27.086262,0,none,broad,no,abundant,grasses,brown
-12.325735,-5.6748505,0,anise,broad,yes,scattered,meadows,brown
-19.81411,-1.3050156,0,anise,broad,yes,numerous,grasses,brown
-15.76839,-6.202545,0,anise,broad,yes,scattered,grasses,black
